Time,I(Lo)
0.029502099999879055,0.022291477204888971
0.029502199999879054,0.022416673166075152
0.029502299999879054,0.022541869126257778
0.029502399999879053,0.022667065085436849
0.029502499999879053,0.022792261043612361
0.029502599999879052,0.022917457000784316
0.029502699999879051,0.023042652956952712
0.029502799999879051,0.023167848912117553
0.02950289999987905,0.023293044866278839
0.02950299999987905,0.023418240819436567
0.029503099999879049,0.023543436771590737
0.029503199999879048,0.023668632722741348
0.029503299999879048,0.023793828672888401
0.029503399999879047,0.023919024622031899
0.029503499999879047,0.024044220570171842
0.029503599999879046,0.024169416517308227
0.029503699999879045,0.024294612463441053
0.029503799999879045,0.024419808408570321
0.029503899999879044,0.024545004352696034
0.029503999999879044,0.024670200295818193
0.029504099999879043,0.024795396237936793
0.029504199999879042,0.024920592179051834
0.029504299999879042,0.025045788119163317
0.029504399999879041,0.025170984058271246
0.029504499999879041,0.025296179996375619
0.02950459999987904,0.025421375933476435
0.029504699999879039,0.025546571869573691
0.029504799999879039,0.02567176780466739
0.029504899999879038,0.025796963738757533
0.029504999999879038,0.025922159671844122
0.029505099999879037,0.026047355603927153
0.029505199999879037,0.026172551535006625
0.029505299999879036,0.026297747465082538
0.029505399999879035,0.026422943394154897
0.029505499999879035,0.026548139322223701
0.029505599999879034,0.026673335249288947
0.029505699999879034,0.026798531175350634
0.029505799999879033,0.026923727100408763
0.029505899999879032,0.027048923024463337
0.029505999999879032,0.027174118947514356
0.029506099999879031,0.027299314869561817
0.029506199999879031,0.027424510790605719
0.02950629999987903,0.027549706710646066
0.029506399999879029,0.027674902629682859
0.029506499999879029,0.027800098547716093
0.029506599999879028,0.027925294464745769
0.029506699999879028,0.028050490380771887
0.029506799999879027,0.02817568629579445
0.029506899999879026,0.028300882209813458
0.029506999999879026,0.028426078122828907
0.029507099999879025,0.028551274034840798
0.029507199999879025,0.028676469945849135
0.029507299999879024,0.028801665855853916
0.029507399999879023,0.028926861764855139
0.029507499999879023,0.029052057672852804
0.029507599999879022,0.02917725357984691
0.029507699999879022,0.029302449485837462
0.029507799999879021,0.029427645390824458
0.02950789999987902,0.029552841294807897
