Time,D,PWM,Vtri
0.037373400000044757,0.40000000000000002,0,0.9360000017681257
0.03737350000004476,0.40000000000000002,0,0.94000000176824106
0.037373600000044763,0.40000000000000002,0,0.94400000176835652
0.037373700000044766,0.40000000000000002,0,0.94800000176847199
0.037373800000044768,0.40000000000000002,0,0.95200000176858746
0.037373900000044771,0.40000000000000002,0,0.95600000176870292
0.037374000000044774,0.40000000000000002,0,0.96000000176881839
0.037374100000044777,0.40000000000000002,0,0.96400000176893386
0.03737420000004478,0.40000000000000002,0,0.96800000176904932
0.037374300000044783,0.40000000000000002,0,0.97200000176916479
0.037374400000044786,0.40000000000000002,0,0.97600000176928026
0.037374500000044789,0.40000000000000002,0,0.98000000176939572
0.037374600000044791,0.40000000000000002,0,0.98400000176951119
0.037374700000044794,0.40000000000000002,0,0.98800000176962666
0.037374800000044797,0.40000000000000002,0,0.99200000176974212
0.0373749000000448,0.40000000000000002,0,0.99600000176985759
0.037375000000044803,0.40000000000000002,0,0.99999999823002694
0.037375100000044806,0.40000000000000002,0,0.99599999822991259
0.037375200000044809,0.40000000000000002,0,0.99199999822979823
0.037375300000044812,0.40000000000000002,0,0.98799999822968387
0.037375400000044814,0.40000000000000002,0,0.98399999822956952
0.037375500000044817,0.40000000000000002,0,0.97999999822945516
0.03737560000004482,0.40000000000000002,0,0.9759999982293408
0.037375700000044823,0.40000000000000002,0,0.97199999822922645
0.037375800000044826,0.40000000000000002,0,0.96799999822911209
0.037375900000044829,0.40000000000000002,0,0.96399999822899773
0.037376000000044832,0.40000000000000002,0,0.95999999822888338
0.037376100000044835,0.40000000000000002,0,0.95599999822876902
0.037376200000044837,0.40000000000000002,0,0.95199999822865466
0.03737630000004484,0.40000000000000002,0,0.94799999822854031
0.037376400000044843,0.40000000000000002,0,0.94399999822842595
0.037376500000044846,0.40000000000000002,0,0.9399999982283116
0.037376600000044849,0.40000000000000002,0,0.93599999822819735
0.037376700000044852,0.40000000000000002,0,0.93199999822808299
0.037376800000044855,0.40000000000000002,0,0.92799999822796864
0.037376900000044858,0.40000000000000002,0,0.92399999822785428
0.03737700000004486,0.40000000000000002,0,0.91999999822773992
0.037377100000044863,0.40000000000000002,0,0.91599999822762557
0.037377200000044866,0.40000000000000002,0,0.91199999822751121
0.037377300000044869,0.40000000000000002,0,0.90799999822739685
0.037377400000044872,0.40000000000000002,0,0.9039999982272825
0.037377500000044875,0.40000000000000002,0,0.89999999822716814
0.037377600000044878,0.40000000000000002,0,0.89599999822705378
0.037377700000044881,0.40000000000000002,0,0.89199999822693943
0.037377800000044883,0.40000000000000002,0,0.88799999822682507
0.037377900000044886,0.40000000000000002,0,0.88399999822671071
0.037378000000044889,0.40000000000000002,0,0.87999999822659636
0.037378100000044892,0.40000000000000002,0,0.875999998226482
0.037378200000044895,0.40000000000000002,0,0.87199999822636765
0.037378300000044898,0.40000000000000002,0,0.86799999822625329
0.037378400000044901,0.40000000000000002,0,0.86399999822613893
0.037378500000044904,0.40000000000000002,0,0.85999999822602458
0.037378600000044906,0.40000000000000002,0,0.85599999822591022
0.037378700000044909,0.40000000000000002,0,0.85199999822579586
0.037378800000044912,0.40000000000000002,0,0.84799999822568151
0.037378900000044915,0.40000000000000002,0,0.84399999822556715
0.037379000000044918,0.40000000000000002,0,0.83999999822545279
0.037379100000044921,0.40000000000000002,0,0.83599999822533844
0.037379200000044924,0.40000000000000002,0,0.83199999822522408
0.037379300000044927,0.40000000000000002,0,0.82799999822510972
0.037379400000044929,0.40000000000000002,0,0.82399999822499537
0.037379500000044932,0.40000000000000002,0,0.81999999822488101
0.037379600000044935,0.40000000000000002,0,0.81599999822476665
0.037379700000044938,0.40000000000000002,0,0.81199999822465241
0.037379800000044941,0.40000000000000002,0,0.80799999822453805
0.037379900000044944,0.40000000000000002,0,0.8039999982244237
0.037380000000044947,0.40000000000000002,0,0.79999999822430934
0.03738010000004495,0.40000000000000002,0,0.79599999822419498
0.037380200000044952,0.40000000000000002,0,0.79199999822408063
0.037380300000044955,0.40000000000000002,0,0.78799999822396627
0.037380400000044958,0.40000000000000002,0,0.78399999822385191
0.037380500000044961,0.40000000000000002,0,0.77999999822373756
0.037380600000044964,0.40000000000000002,0,0.7759999982236232
0.037380700000044967,0.40000000000000002,0,0.77199999822350884
0.03738080000004497,0.40000000000000002,0,0.76799999822339449
0.037380900000044973,0.40000000000000002,0,0.76399999822328013
0.037381000000044975,0.40000000000000002,0,0.75999999822316577
0.037381100000044978,0.40000000000000002,0,0.75599999822305142
0.037381200000044981,0.40000000000000002,0,0.75199999822293706
0.037381300000044984,0.40000000000000002,0,0.7479999982228227
0.037381400000044987,0.40000000000000002,0,0.74399999822270835
0.03738150000004499,0.40000000000000002,0,0.73999999822259399
0.037381600000044993,0.40000000000000002,0,0.73599999822247963
0.037381700000044996,0.40000000000000002,0,0.73199999822236528
0.037381800000044998,0.40000000000000002,0,0.72799999822225092
0.037381900000045001,0.40000000000000002,0,0.72399999822213656
0.037382000000045004,0.40000000000000002,0,0.71999999822202221
0.037382100000045007,0.40000000000000002,0,0.71599999822190785
0.03738220000004501,0.40000000000000002,0,0.7119999982217935
0.037382300000045013,0.40000000000000002,0,0.70799999822167914
0.037382400000045016,0.40000000000000002,0,0.70399999822156478
0.037382500000045019,0.40000000000000002,0,0.69999999822145043
0.037382600000045021,0.40000000000000002,0,0.69599999822133607
