Time,tensao_indutor
0.037371500000044702,-49.942119175377066
0.037371600000044705,-49.943817627769882
0.037371700000044708,-49.94551516063968
0.037371800000044711,-49.947211774004074
0.037371900000044714,-49.948907467880709
0.037372000000044717,-49.950602242287211
0.03737210000004472,-49.952296097241231
0.037372200000044722,-49.95398903276044
0.037372300000044725,-49.955681048862502
0.037372400000044728,-49.957372145565124
0.037372500000044731,-49.959062322886012
0.037372600000044734,-49.960751580842903
0.037372700000044737,-49.962439919453523
0.03737280000004474,-49.964127338735608
0.037372900000044743,-49.965813838706957
0.037373000000044745,-49.967499419385369
0.037373100000044748,-49.969184080788587
0.037373200000044751,-49.970867822934444
0.037373300000044754,-49.972550645840776
0.037373400000044757,-49.974232549525404
0.03737350000004476,-49.975913534006175
0.037373600000044763,-49.977593599300974
0.037373700000044766,-49.979272745427686
0.037373800000044768,-49.980950972404202
0.037373900000044771,-49.982628280248441
0.037374000000044774,-49.984304668978346
0.037374100000044777,-49.985980138611843
0.03737420000004478,-49.987654689166881
0.037374300000044783,-49.989328320661414
0.037374400000044786,-49.99100103311347
0.037374500000044789,-49.992672826541025
0.037374600000044791,-49.994343700962091
0.037374700000044794,-49.996013656394716
0.037374800000044797,-49.997682692856912
0.0373749000000448,-49.999350810366757
0.037375000000044803,-50.001018008942289
0.037375100000044806,-50.002684288601642
0.037375200000044809,-50.004349649362894
0.037375300000044812,-50.00601409124414
0.037375400000044814,-50.007677614263521
0.037375500000044817,-50.009340218439199
0.03737560000004482,-50.011001903789307
0.037375700000044823,-50.012662670332027
0.037375800000044826,-50.01432251808555
0.037375900000044829,-50.015981447068079
0.037376000000044832,-50.017639457297825
0.037376100000044835,-50.019296548792994
0.037376200000044837,-50.020952721571895
0.03737630000004484,-50.02260797565274
0.037376400000044843,-50.024262311053803
0.037376500000044846,-50.025915727793347
0.037376600000044849,-50.027568225889716
0.037376700000044852,-50.029219805361237
0.037376800000044855,-50.030870466226233
0.037376900000044858,-50.032520208503016
0.03737700000004486,-50.034169032209974
0.037377100000044863,-50.03581693736546
0.037377200000044866,-50.037463923987886
0.037377300000044869,-50.039109992095653
0.037377400000044872,-50.040755141707152
0.037377500000044875,-50.04239937284084
0.037377600000044878,-50.044042685515137
0.037377700000044881,-50.045685079748544
0.037377800000044883,-50.047326555559529
0.037377900000044886,-50.048967112966572
0.037378000000044889,-50.050606751988163
0.037378100000044892,-50.052245472642845
0.037378200000044895,-50.053883274949143
0.037378300000044898,-50.05552015892561
0.037378400000044901,-50.05715612459079
0.037378500000044904,-50.058791171963257
0.037378600000044906,-50.060425301061628
0.037378700000044909,-50.062058511904517
0.037378800000044912,-50.063690804510507
0.037378900000044915,-50.065322178898256
0.037379000000044918,-50.066952635086402
0.037379100000044921,-50.068582173093624
0.037379200000044924,-50.070210792938568
0.037379300000044927,-50.071838494639948
0.037379400000044929,-50.07346527821646
0.037379500000044932,-50.075091143686869
