Time,Io,I3
0.040462400000133583,0.79652603091062701,1.2477130439947359e-005
0.040462500000133586,0.79655453788518571,1.2477130439947359e-005
0.040462600000133589,0.79658302354346233,1.2477130439947359e-005
0.040462700000133592,0.7966115020963116,1.2491341294662561e-005
0.040462800000133595,0.79663995933287879,1.2491341294662561e-005
0.040462900000133598,0.79666840946401862,1.2491341294662561e-005
0.0404630000001336,0.79669684538430374,1.2477130439947359e-005
0.040463100000133603,0.79672524577745207,1.2491341294662561e-005
0.040463200000133606,0.7967536461706004,1.2491341294662561e-005
0.040463300000133609,0.79678202524746666,1.2477130439947359e-005
0.040463400000133612,0.79681040432433292,1.2491341294662561e-005
0.040463500000133615,0.79683874787406239,1.2477130439947359e-005
0.040463600000133618,0.79686709852921922,1.2477130439947359e-005
0.040463700000133621,0.79689542076266662,1.2477130439947359e-005
0.040463800000133623,0.79692374299611402,1.2491341294662561e-005
0.040463900000133626,0.79695202970242462,1.2491341294662561e-005
0.040464000000133629,0.79698031640873523,1.2477130439947359e-005
0.040464100000133632,0.79700858890419113,1.2491341294662561e-005
0.040464200000133635,0.79703684008336495,1.2491341294662561e-005
0.040464300000133638,0.7970650699462567,1.2491341294662561e-005
0.040464400000133641,0.79709330691457581,1.2491341294662561e-005
0.040464500000133644,0.79712150835575812,1.2491341294662561e-005
0.040464600000133646,0.79714970269151308,1.2491341294662561e-005
0.040464700000133649,0.79717787571098597,1.2491341294662561e-005
0.040464800000133652,0.79720604873045886,1.2477130439947359e-005
0.040464900000133655,0.79723420753907703,1.2491341294662561e-005
0.040465000000133658,0.79726233082055842,1.2491341294662561e-005
0.040465100000133661,0.79729044699661245,1.2491341294662561e-005
0.040465200000133664,0.79731856317266647,1.2491341294662561e-005
0.040465300000133667,0.79734664382158371,1.2491341294662561e-005
0.040465400000133669,0.79737471736507359,1.2491341294662561e-005
0.040465500000133672,0.79740278380313612,1.2477130439947359e-005
0.040465600000133675,0.79743082892491657,1.2491341294662561e-005
0.040465700000133678,0.7974588598358423,1.2477130439947359e-005
0.040465800000133681,0.79748688364134068,1.2477130439947359e-005
0.040465900000133684,0.79751488613055699,1.2491341294662561e-005
0.040466000000133687,0.79754287440891858,1.2491341294662561e-005
0.04046610000013369,0.79757084847642545,1.2491341294662561e-005
0.040466200000133692,0.79759880122765026,1.2491341294662561e-005
0.040466300000133695,0.79762675397887506,1.2491341294662561e-005
0.040466400000133698,0.79765467830839043,1.2491341294662561e-005
0.040466500000133701,0.79768258132162373,1.2491341294662561e-005
0.040466600000133704,0.79771048433485703,1.2477130439947359e-005
0.040466700000133707,0.7977383589263809,1.2477130439947359e-005
0.04046680000013371,0.79776624062333212,1.2477130439947359e-005
0.040466900000133713,0.79779409389857392,1.2491341294662561e-005
0.040467000000133715,0.797821932962961,1.2491341294662561e-005
0.040467100000133718,0.79784975781649337,1.2491341294662561e-005
0.040467200000133721,0.79787756845917102,1.2477130439947359e-005
0.040467300000133724,0.79790535778556659,1.2491341294662561e-005
0.040467400000133727,0.79793315421738953,1.2491341294662561e-005
0.04046750000013373,0.79796091512207568,1.2491341294662561e-005
0.040467600000133733,0.79798866892133447,1.2491341294662561e-005
0.040467700000133736,0.79801640140431118,1.2491341294662561e-005
0.040467800000133738,0.79804411967643318,1.2477130439947359e-005
0.040467900000133741,0.79807183794855518,1.2491341294662561e-005
0.040468000000133744,0.79809953490439511,1.2491341294662561e-005
0.040468100000133747,0.79812720343852561,1.2491341294662561e-005
0.04046820000013375,0.79815487197265611,1.2491341294662561e-005
0.040468300000133753,0.79818252629593189,1.2491341294662561e-005
0.040468400000133756,0.79821015219749825,1.2491341294662561e-005
0.040468500000133759,0.7982377780990646,1.2491341294662561e-005
0.040468600000133761,0.79826537557892152,1.2491341294662561e-005
0.040468700000133764,0.79829297305877844,1.2491341294662561e-005
0.040468800000133767,0.79832054922235329,1.2477130439947359e-005
0.04046890000013377,0.79834810406964607,1.2505552149377763e-005
0.040469000000133773,0.79837565181151149,1.2491341294662561e-005
0.040469100000133776,0.79840318534252219,1.2491341294662561e-005
0.040469200000133779,0.79843070466267818,1.2491341294662561e-005
0.040469300000133782,0.79845820977197945,1.2505552149377763e-005
0.040469400000133784,0.7984856864595713,1.2491341294662561e-005
0.040469500000133787,0.79851316314716314,1.2491341294662561e-005
0.04046960000013379,0.79854061851847291,1.2491341294662561e-005
0.040469700000133793,0.79856807388978268,1.2491341294662561e-005
0.040469800000133796,0.79859548662852831,1.2505552149377763e-005
0.040469900000133799,0.79862290647270129,1.2491341294662561e-005
0.040470000000133802,0.79865029789516484,1.2491341294662561e-005
0.040470100000133805,0.79867768221220103,1.2491341294662561e-005
0.040470200000133807,0.79870505942380987,1.2491341294662561e-005
0.04047030000013381,0.79873240821370928,1.2491341294662561e-005
0.040470400000133813,0.79875974279275397,1.2491341294662561e-005
0.040470500000133816,0.79878707737179866,1.2505552149377763e-005
0.040470600000133819,0.79881438352913392,1.2491341294662561e-005
0.040470700000133822,0.79884168258104182,1.2491341294662561e-005
0.040470800000133825,0.79886896742209501,1.2491341294662561e-005
0.040470900000133828,0.79889623094686613,1.2491341294662561e-005
0.04047100000013383,0.79892348736620988,1.2491341294662561e-005
0.040471100000133833,0.79895072246927157,1.2491341294662561e-005
0.040471200000133836,0.79897793625605118,1.2491341294662561e-005
0.040471300000133839,0.79900515004283079,1.2491341294662561e-005
0.040471400000133842,0.79903233540790097,1.2491341294662561e-005
0.040471500000133845,0.7990595136675438,1.2491341294662561e-005
0.040471600000133848,0.79908667771633191,1.2491341294662561e-005
0.040471700000133851,0.7991138275542653,1.2491341294662561e-005
0.040471800000133853,0.79914097028677133,1.2491341294662561e-005
0.040471900000133856,0.79916808459756794,1.2491341294662561e-005
0.040472000000133859,0.79919518469750983,1.2505552149377763e-005
0.040472100000133862,0.79922227058659701,1.2505552149377763e-005
0.040472200000133865,0.79924935647568418,1.2505552149377763e-005
0.040472300000133868,0.79927642104848928,1.2505552149377763e-005
0.040472400000133871,0.79930345719958495,1.2491341294662561e-005
0.040472500000133874,0.79933049335068063,1.2505552149377763e-005
0.040472600000133876,0.79935750818549423,1.2505552149377763e-005
0.040472700000133879,0.79938451591488047,1.2491341294662561e-005
0.040472800000133882,0.79941149522255728,1.2505552149377763e-005
0.040472900000133885,0.79943846742480673,1.2505552149377763e-005
0.040473000000133888,0.79946542541620147,1.2505552149377763e-005
0.040473100000133891,0.79949237630216885,1.2505552149377763e-005
0.040473200000133894,0.79951929166099944,1.2491341294662561e-005
0.040473300000133897,0.79954622123068475,1.2519763004092965e-005
0.040473400000133899,0.79957310106237856,1.2491341294662561e-005
0.040473500000133902,0.79959998799949972,1.2491341294662561e-005
0.040473600000133905,0.79962686072576616,1.2505552149377763e-005
0.040473700000133908,0.79965371213575054,1.2505552149377763e-005
0.040473800000133911,0.79968055644030756,1.2491341294662561e-005
0.040473900000133914,0.79970737232315514,1.2505552149377763e-005
0.040474000000133917,0.79973418820600273,1.2491341294662561e-005
0.04047410000013392,0.79976098277256824,1.2505552149377763e-005
0.040474200000133922,0.79978776312827904,1.2491341294662561e-005
0.040474300000133925,0.79981452216770776,1.2505552149377763e-005
0.040474400000133928,0.79984128120713649,1.2491341294662561e-005
0.040474500000133931,0.79986801893028314,1.2505552149377763e-005
0.040474600000133934,0.79989474244257508,1.2491341294662561e-005
0.040474700000133937,0.79992144463858494,1.2505552149377763e-005
0.04047480000013394,0.79994813972916745,1.2505552149377763e-005
0.040474900000133943,0.79997482060889524,1.2519763004092965e-005
0.040475000000133945,0.80000148017234096,1.2505552149377763e-005
0.040475100000133948,0.80002813263035932,1.2505552149377763e-005
0.040475200000133951,0.80005476377209561,1.2505552149377763e-005
0.040475300000133954,0.80008138070297719,1.2505552149377763e-005
0.040475400000133957,0.8001079905284314,1.2505552149377763e-005
