Time,corrente_na_carga,I_entrada
0.21743860000522264,0.53905256436337368,0.53906452990304388
0.21743870000522264,0.5388938575379143,0.53890580886672979
0.21743880000522264,0.53873509386903606,0.53874705940870626
0.21743890000522265,0.53857631598930311,0.53858825310726388
0.21743900000522265,0.5384174812661513,0.53842941838411207
0.21743910000522265,0.53825860391043534,0.53827055523925083
0.21743920000522265,0.53809969813300995,0.53811164946182544
0.21743930000522266,0.53794074972302042,0.5379527010518359
0.21743940000522266,0.53778175868046674,0.53779372422013694
0.21743950000522266,0.53762273921620363,0.53763470475587383
0.21743960000522267,0.53746367711937637,0.53747564265904657
0.21743970000522267,0.53730458660083968,0.53731655214050988
0.21743980000522267,0.53714545344973885,0.53715741898940905
0.21743990000522267,0.53698627766607387,0.53699824320574407
0.21744000000522268,0.53682707346069947,0.53683903900036967
0.21744010000522268,0.53666782662276091,0.53667979216243111
0.21744020000522268,0.53650855136311293,0.53652051690278313
0.21744030000522269,0.53634921926004608,0.536361199010571
0.21744040000522269,0.53618988715697924,0.53620183848579472
0.21744050000522269,0.53603048399963882,0.53604244953930902
0.2174406000052227,0.53587105242058897,0.53588301796025917
0.2174407000052227,0.53571159241982969,0.53572355795949989
0.2174408000052227,0.53555207557565154,0.53556405532617646
0.2174409000052227,0.53539254452061869,0.53540451006028889
0.21744100000522271,0.53523295662216697,0.53524493637269188
0.21744110000522271,0.53507334030200582,0.53508533426338545
0.21744120000522271,0.53491369556013524,0.53492567531066015
0.21744130000522272,0.53475400818570051,0.53476598793622543
0.21744140000522272,0.53459429238955636,0.53460627214008127
0.21744150000522272,0.53443451974999334,0.53444651371137297
0.21744160000522272,0.53427473289957561,0.53428671265010053
0.21744170000522273,0.53411488920573902,0.53412688316711865
0.21744180000522273,0.533955017090193,0.53396701105157263
0.21744190000522273,0.53379513076379226,0.53380709630346246
0.21744200000522274,0.53363517338311794,0.53364715313364286
0.21744210000522274,0.53347520179158892,0.53348718154211383
0.21744220000522274,0.53331517335664103,0.53332716731802066
0.21744230000522274,0.53315513071083842,0.53316711046136334
0.21744240000522275,0.53299503122161696,0.53300702518299659
0.21744250000522275,0.53283490331068606,0.53284689727206569
0.21744260000522275,0.53267473276719102,0.53268674093942536
0.21744270000522276,0.53251453380198654,0.53252654197422089
0.21744280000522276,0.53235430641507264,0.53236630037645227
